Hashtag,Username,User handle,Date of posting,Text,Retweet count,Like count,MLM
#gofundme,Positive Mind,@ChiTownMoney,Sun Mar 27 18:41:57 +0000 2022,Click here to support Darrian's cancer journey and healing. organized by Team Darrian  Ford https://t.co/U9XHtyw2mK #GoFundMe,0,1,0
#poshmark,Jen & Chrissy,@Chloechiccloset,Tue Mar 29 03:29:08 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/2pLR9O6ADT,0,0,0
#avon,Chloe Riley,@ChloeRi81895641,Sun Mar 27 10:05:56 +0000 2022,"I'm ready for Spring with this new and limited edition Bloom Ka Boom eyeshadow palette in Very Peachy, with beautif… https://t.co/fTZKAz4Kni",0,0,1
#gofundme,Chloe Suffia,@chloesuffiaaa,Mon Mar 28 05:39:59 +0000 2022,https://t.co/6wrCTNBFlN #GoFundMe | please donate what you can to our sweet Gus. Every cent takes him further! ,0,2,0
#etsy,Chocolate Dog Studio,@chocodogstudio,Tue Mar 29 02:21:22 +0000 2022,"Crochet scarf pattern, Blue Monday, Winter scarf blue ombre neckwarmer https://t.co/DEOSnCFPki #Crochetlove… https://t.co/Ub2VBPZxUu",0,0,0
#etsy,Chocolate Dog Studio,@chocodogstudio,Tue Mar 29 01:21:23 +0000 2022,"Charlotte's crochet Baby Blanket pattern, A granny square afghan pattern https://t.co/SxJu3h9Xcy #Easypatterns… https://t.co/tC1P8jkCAY",0,0,0
#etsy,Chocolate Dog Studio,@chocodogstudio,Mon Mar 28 22:21:22 +0000 2022,"winter scarf pattern, Crochet Granny Square Stripe, Sunshine Scarf https://t.co/2BeyeK9TVP #Crocheting #Crochetlove… https://t.co/Dl7DamAr14",0,0,0
#avon,christina brisland,@chris_brisland,Sun Mar 27 11:35:38 +0000 2022,"The white jasmine home fragrance collection is perfect for bringing a bit of escapism to your home 🕯 This sensual,… https://t.co/fOB5brp1iq",0,0,1
#avon,christina brisland,@chris_brisland,Sat Mar 26 10:30:31 +0000 2022,"Start out with concealer to tidy up your base, blend out pencil eyeliner to create a speedy smoky eye, and top it o… https://t.co/Ce0G6qB1cy",0,0,1
#avon,christina brisland,@chris_brisland,Fri Mar 25 18:15:35 +0000 2022,"Love that 'dewy' look?Add a small amount of highlighter under your foundation for that radiant, glowing look! I'… https://t.co/RQakRDrxhC",0,0,1
#avon,christina brisland,@chris_brisland,Fri Mar 25 16:35:20 +0000 2022,Ever thought about exactly how to locate the perfect blush for your skin tone? Check out this handy guide for supe… https://t.co/0qtN4uE2wz,0,0,1
#avon,christina brisland,@chris_brisland,Thu Mar 24 17:55:22 +0000 2022,I'm blooming this season! So excited to test out the pretty pink and purple shades in this limited edition brand ne… https://t.co/7QHHn64iVp,0,0,1
#gofundme,Chris Beveridge,@ChrisBeveridge,Mon Mar 28 19:09:13 +0000 2022,Your Support This Month (Our 24th Anniversary!) With A March Donation Will Keep Us Running -… https://t.co/XRZKsNuXon,0,0,0
#gofundme,Chris Beveridge,@ChrisBeveridge,Mon Mar 28 04:26:39 +0000 2022,Your Support This Month (Our 24th Anniversary!) With A March Donation Will Keep Us Running -… https://t.co/HbYGs5CWjz,0,0,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Mon Mar 28 23:42:34 +0000 2022,All Donations are deeply appreciatedPlease support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/B1Jin2RXJf,0,0,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Mon Mar 28 22:43:52 +0000 2022,Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/9oDBgHJhoP,0,0,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Mon Mar 28 21:49:09 +0000 2022,Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/Tf943gSqe8,0,0,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Mon Mar 28 21:31:52 +0000 2022,Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/q1cmErAFN0,0,1,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Mon Mar 28 21:30:25 +0000 2022,Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/f28tIVop4C,0,1,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Mon Mar 28 21:02:19 +0000 2022,Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/7Vy75xhvvq,0,1,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Mon Mar 28 20:45:13 +0000 2022,Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/F4lHdbrAb1,0,2,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Mon Mar 28 20:39:43 +0000 2022,Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/pQjzeqKOkE,0,2,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Mon Mar 28 20:29:55 +0000 2022,Please support my GoFundMe campaign: https://t.co/jeLpKW14Ub #GoFundMe https://t.co/mOiP6M5EVr,0,2,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Mon Mar 28 19:37:01 +0000 2022,Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/3KbkJL94lz,0,1,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Mon Mar 28 19:00:45 +0000 2022,Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/0qYiXUzDbl,0,0,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Mon Mar 28 18:33:28 +0000 2022,Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/t0qCbhMZiu,0,1,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Mon Mar 28 14:45:14 +0000 2022,Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/b24NZoW5Bd,0,1,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Mon Mar 28 14:01:38 +0000 2022,Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/ls0YfadcZH,0,1,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Mon Mar 28 03:06:34 +0000 2022,Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/AY0AUV7dfm,0,0,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Mon Mar 28 01:29:47 +0000 2022,Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/IwbrXihoW0,0,1,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Mon Mar 28 00:25:31 +0000 2022,Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/UJ7X8wak9X,0,1,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Sun Mar 27 22:49:29 +0000 2022,Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/zzIDsiFGpq,0,2,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Sun Mar 27 22:09:14 +0000 2022,Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/gyFjf0JXUk,0,2,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Sun Mar 27 20:45:21 +0000 2022,"Please Help my Achieve the Goal,Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/d74zf2Wuw3",0,0,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Sun Mar 27 20:19:47 +0000 2022,Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/8t2dKcHM72,0,1,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Sun Mar 27 19:42:07 +0000 2022,@Celticfueloils Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/WcIMIYYBnc,0,0,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Sun Mar 27 19:41:35 +0000 2022,@revxoil Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/w6LEYInSfo,0,0,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Sun Mar 27 19:41:19 +0000 2022,@standardfuels Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/K4SNeZGCNJ,0,0,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Sun Mar 27 19:39:55 +0000 2022,@Flahertyfuel Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/ZKW1rVserP,0,0,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Sun Mar 27 19:32:50 +0000 2022,@NichollOils Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/Gy7ScI4RNb,0,0,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Sun Mar 27 19:32:10 +0000 2022,@AbcFuel Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/KJgskKErGy,0,0,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Sun Mar 27 19:30:56 +0000 2022,@FuelOilNews Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/kkDuUDUIyM,0,1,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Sun Mar 27 19:30:17 +0000 2022,@RFOils Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/t5tj1koh6F,0,0,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Sun Mar 27 19:27:56 +0000 2022,@jetfuel_it Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/PKy3NJmVPa,0,0,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Sun Mar 27 19:23:36 +0000 2022,Please support my GoFundMe campaign: https://t.co/jeLpKVK1Sb #GoFundMe https://t.co/gRqQmKazDd,0,1,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Sun Mar 27 19:19:38 +0000 2022,Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/Aw2ClaLnro,0,0,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Sun Mar 27 19:16:49 +0000 2022,Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe https://t.co/DFbNnkH9LA,0,1,0
#gofundme,Christopher Charlton's Advertising Unique Brands,@ChrisCharltonPl,Sun Mar 27 19:05:52 +0000 2022,Please support my GoFundMe campaign: https://t.co/jeLpKVJu2D #GoFundMe,0,1,0
#gofundme,Christine Corley,@chriscorleymc2,Sun Mar 27 20:38:18 +0000 2022,"https://t.co/mH62JSEEw2 #GoFundMeWell that was a nice, quick run of #money; #Grateful #medicalbillsneverend… https://t.co/q5wnNhJeyG",0,3,0
#avon,Chris Gallagher-Shipley,@ChrisGa93511773,Mon Mar 28 06:28:41 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/AWNIyQzxVv,0,0,1
#gofundme,Chris 🇺🇦 🇺🇸,@chrismchills,Sun Mar 27 12:49:23 +0000 2022,If you’re a tiger owner or oil prince and like doge send me some ;) doge wallet: DBkVHhF4jzSg4qPFKnexr7q7mJtnbqmNHd… https://t.co/HohcL5yglZ,0,0,0
#lularoe,Chris C,@Chrisshoes11,Mon Mar 21 16:28:05 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @justathriftybl1 #poshmark #fashion… https://t.co/msScBdrD22,0,0,1
#poshmark,Chrissie P,@chrissieregeon,Tue Mar 29 03:28:49 +0000 2022,Check out this listing I just added to my #Poshmark closet: Lululemon Size 6 Wunder Under Luxtreme Radiant Multi Lo… https://t.co/ouvxMtP3EO,0,0,0
#poshmark,LeeChristine Brown,@Chrissy9049,Tue Mar 29 03:28:09 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/eiaLjoAy8f,0,0,0
#gofundme,"Christian,Blaze,Gojo",@Christeleone,Sat Mar 26 19:07:04 +0000 2022,"https://t.co/z6Tm7aXhnA #GoFundMe Hey Every One, still dealing with financial hardship while trying to find a job,… https://t.co/T4I286W6IS",0,1,0
#avon,ChristineC@Avon,@Christi38085000,Thu Mar 24 19:00:20 +0000 2022,Are you a fan of the Far Away perfume? You're sure to love this home fragrance gift set. 🕯It's the best gift for Mo… https://t.co/KCSX88xmWI,0,0,1
#avon,ChristineC@Avon,@Christi38085000,Wed Mar 23 14:35:26 +0000 2022,"Are you a lover of a more natural, grown-out look? Or are you devoted to a painstakingly carved out arch? … https://t.co/UfPAO6Sj5Z",0,0,1
#avon,ChristineC@Avon,@Christi38085000,Mon Mar 21 13:00:23 +0000 2022,"Start out with concealer to clean up your base, blend out pencil eyeliner to create a speedy smoky eye, and complet… https://t.co/o4eruHclpi",0,0,1
#avon,ChristineC@Avon,@Christi38085000,Mon Mar 21 12:10:19 +0000 2022,"Vanilla is one of my most favourite scents, so I absolutely love the vanilla bean home fragrance collection 🕯 This… https://t.co/bzvO6WKWy8",0,0,1
#poshmark,Christiane Ellsworth,@ChristianeElls,Tue Mar 29 03:28:25 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @ginasurfmom #poshmark #fashion… https://t.co/pkyR5AejmC,0,0,0
#avon,christina edwards,@christinaedwar4,Wed Mar 23 17:25:38 +0000 2022,"Samples are such an awesome way to try products before you buy them, and Avon have an online exclusive offer on sel… https://t.co/DbIvyu3spI",0,0,1
#lularoe,Christine Hilenski,@ChristineHilen1,Mon Mar 28 07:28:39 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @SHansgaard @TAYNOFOOTWEAR #poshmark #fashion #style #shopmycloset #sage #tayno #lularoe: https://t.co/syAd3d7ubG https://t.co/0U2qJdJb69,0,0,1
#lularoe,Christine Hilenski,@ChristineHilen1,Sat Mar 26 13:27:19 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/6BgCslQ3L4,0,0,1
#lularoe,Christine Hilenski,@ChristineHilen1,Fri Mar 25 13:28:48 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @TAYNOFOOTWEAR #poshmark #fashion… https://t.co/1O2cNMZHIF,0,0,1
#scentsy,Christy Grant,@ChristyScents,Mon Mar 21 13:30:06 +0000 2022,#Scentsy Product of the Day! - PERFECTLY POMEGRANATE SCENT PAK - https://t.co/TAvuqJJOLk https://t.co/dCGIYiQUvX,0,0,1
#poshmark,Chrystal messer,@Chrystalmesser1,Tue Mar 29 03:28:56 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/hnERqmURH2,0,0,0
#etsy,Amanda,@Chubbiichii,Mon Mar 28 23:52:23 +0000 2022,Shop my sale: 20% off when you buy 2 items. https://t.co/5dJeRiYpiu #etsy #chubbiicrafts #etsyfinds #etsygifts… https://t.co/dqztAVxXxM,0,0,0
#avon,Elizabeth Crespo,@chupita69,Tue Mar 22 10:29:28 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/Wm9sPqI5YX,0,0,1
#gofundme,Robyn Cicarelli,@CicarelliRobyn,Sun Mar 27 15:48:54 +0000 2022,Please support my GoFundMe campaign: https://t.co/3yvrl7zG9y #GoFundMe,0,2,0
#poshmark,Cielo's Corner,@CielosCorner,Tue Mar 29 03:27:52 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @freevon #poshmark #fashion #style… https://t.co/iI2m8mByZz,0,0,0
#minted,Cigarette Pixel Club,@Cigarettepixel,Sun Mar 27 10:06:47 +0000 2022,Dope or Nope ? Comment down below!  Check it out via @opensea Link in my bio! #nft #nftart #nftpixel… https://t.co/cfTM6dO1B3,0,0,0
#marykay,cinderellascloset,@cinderellascl11,Sun Mar 27 22:30:38 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @jlgordon396 #poshmark #fashion #style #shopmycloset #straydog #planetgold #marykay: https://t.co/Uzcpikj6Pp https://t.co/7kO8HQFLjv,0,0,1
#gofundme,Robin Tipton ❀ Loves you all ❀,@Cinderluna,Mon Mar 28 10:50:09 +0000 2022,Well finally hit that critical point. I have a new prescription and it’s not covered under insurance(specialty made… https://t.co/haqde6UagX,0,0,0
#marykay,cindy erdal,@cindyerdal,Wed Mar 23 16:05:10 +0000 2022,Thank you Mary Kay!  You spoil us!  (And we love it!)   #mymklife #marykay #marykayus @blakelively These look like… https://t.co/rPDOAC4wY6,0,0,1
#etsy,cindystudio,@cindystudio2016,Tue Mar 29 03:00:49 +0000 2022,Shop my sale: Free shipping when you spend USD 35. https://t.co/GkAsjdGvDu #etsy #cindysilverstudio #etsyfinds… https://t.co/AXgfUvPDL9,0,0,0
#avon,Avon with Clair Albone,@clairalbone,Fri Mar 25 11:05:18 +0000 2022,Younger Skin In 2 Days!Reversalist 30+ and Ultimate 40+ both include the best anti-ageing ingredients you need f… https://t.co/Bi7udrikoQ,0,0,1
#avon,Avon with Clair Albone,@clairalbone,Tue Mar 22 16:00:27 +0000 2022,"I'm ready for Spring with this new and limited edition Bloom Ka Boom eyeshadow palette in Very Peachy, with beautif… https://t.co/Jl3OVtwFJD",0,0,1
#avon,Avon with Clair Albone,@clairalbone,Tue Mar 22 12:15:24 +0000 2022,You know when you see people today with the most flawless skin and you wonder how they get it? It's like the health… https://t.co/G3OnFvyRt0,0,0,1
#avon,Avon with Claire,@ClaireBurgoyne3,Mon Mar 28 13:00:21 +0000 2022,"Go in with concealer to clean up your base, blend out pencil eyeliner to create an easy smoky eye, and complete the… https://t.co/NI39Jlb61d",0,0,1
#avon,Avon with Claire,@ClaireBurgoyne3,Thu Mar 24 19:05:27 +0000 2022,L is for… Lip Liner!Using lip liner before lipstick or lip gloss will ensure the colour will wear for longer and w… https://t.co/ZwljZvjb4x,0,0,1
#avon,Avon with Claire,@ClaireBurgoyne3,Mon Mar 21 12:35:26 +0000 2022,"Dry, dull, flyaway, damaged, curly... whatever your hair type is, there's a specific treatment serum to suit you!… https://t.co/k5S3C3Cptz",0,0,1
#avon,Claire Farrell,@CLAIRERU77,Sun Mar 27 12:50:34 +0000 2022,"Do you go for a more natural, grown-out look? Or do you swear by a meticulously carved out arch? … https://t.co/yrMamwisFW",0,0,1
#avon,Claire Farrell,@CLAIRERU77,Thu Mar 24 11:15:11 +0000 2022,"Eyeliner isn't just for darkening your eyes, a lighter one will amplify your peepers and make you look more awake!… https://t.co/vxrC66MR3w",0,0,1
#avon,Claire Farrell,@CLAIRERU77,Wed Mar 23 17:50:31 +0000 2022,Avocados are good for your skin!The natural oils in avocados keep skin smooth and boost skin's immunity against… https://t.co/Nk0ND4Hx1H,0,0,1
#avon,Claire Farrell,@CLAIRERU77,Wed Mar 23 15:55:25 +0000 2022,"If you're a fan of Far Away perfume, you're sure to love this home fragrance gift set. 🕯It's the best gift for Moth… https://t.co/BAN3lRitSE",0,0,1
#avon,Claire Farrell,@CLAIRERU77,Mon Mar 21 18:25:18 +0000 2022,Ever wondered exactly how to discover the perfect blush for you? Check out this convenient guide to make it easier… https://t.co/0jnrJREA9L,0,0,1
#avon,Clairlou79,@clairlou79,Thu Mar 24 12:00:45 +0000 2022,"You've got skincare sorted for your face, but what about your body?The nourishing Cocoa Butter Collection wraps d… https://t.co/kv3AzIAKt3",0,1,1
